transaction_id,order_id,user_id,payment_method,transaction_status,failure_reason,amount,retry_attempt,transaction_date
TXN000275,ORD24026,U2578,CARD,SUCCESS,,2003.65,1,2024-05-14 19:16:00
TXN000276,ORD62022,U2294,UPI,SUCCESS,,3307.62,0,2024-03-03 18:44:00
TXN000277,ORD20566,U1519,UPI,SUCCESS,,3096.19,0,2024-05-01 17:03:00
TXN000278,ORD20837,U9189,WALLET,SUCCESS,,5194.77,2,2024-05-24 10:54:00
TXN000279,ORD15577,U4764,UPI,FAILED,TECHNICAL_ERROR,6958.12,0,2024-05-01 18:17:00
TXN000280,ORD81176,U1539,UPI,SUCCESS,,6818.38,0,2024-02-23 00:37:00
TXN000281,ORD62205,U2260,UPI,SUCCESS,,4555.27,1,2024-04-09 18:43:00
TXN000282,ORD28343,U2284,CARD,FAILED,PAYMENT_TIMEOUT,7797.15,0,2024-01-26 01:27:00
TXN000283,ORD90460,U7499,NETBANKING,SUCCESS,,2678.38,2,2024-03-10 20:50:00
TXN000284,ORD56636,U7150,UPI,FAILED,INSUFFICIENT_BALANCE,5469.59,1,2024-04-07 21:05:00
TXN000285,ORD19634,U2344,UPI,SUCCESS,,3102.0,0,2024-02-09 20:47:00
TXN000286,ORD21995,U1085,NETBANKING,SUCCESS,,3613.41,0,2024-01-27 08:08:00
TXN000287,ORD83005,U9395,UPI,SUCCESS,,307.47,0,2024-05-21 11:05:00
TXN000288,ORD60493,U1202,UPI,SUCCESS,,3163.62,2,2024-05-23 02:57:00
TXN000289,ORD78302,U3778,CARD,FAILED,BANK_SERVER_DOWN,1439.06,0,2024-03-18 08:17:00
TXN000290,ORD65194,U5911,CARD,SUCCESS,,707.68,0,2024-03-04 08:46:00
TXN000291,ORD35630,U8501,UPI,SUCCESS,,2506.8,0,2024-03-26 12:53:00
TXN000292,ORD53193,U8212,UPI,SUCCESS,,6542.26,0,2024-06-01 20:08:00
TXN000293,ORD36326,U8848,UPI,SUCCESS,,7720.14,1,2024-03-15 10:47:00
TXN000294,ORD85481,U4971,UPI,SUCCESS,,2314.37,2,2024-04-03 12:07:00
TXN000295,ORD81516,U3947,CARD,SUCCESS,,4445.78,0,2024-04-28 23:45:00
TXN000296,ORD19064,U7703,CARD,SUCCESS,,1199.52,1,2024-03-02 09:16:00
TXN000297,ORD59412,U2211,UPI,SUCCESS,,4823.68,0,2024-04-12 18:34:00
TXN000298,ORD64827,U9907,UPI,FAILED,USER_CANCELLED,7750.58,0,2024-05-17 22:38:00
TXN000299,ORD96193,U6816,UPI,SUCCESS,,4940.16,0,2024-06-14 18:43:00
TXN000300,ORD53463,U8052,UPI,SUCCESS,,878.99,0,2024-05-10 07:47:00
TXN000301,ORD85397,U4621,UPI,FAILED,INSUFFICIENT_BALANCE,3189.96,0,2024-05-30 21:44:00
TXN000302,ORD23703,U5840,UPI,SUCCESS,,7697.65,0,2024-02-06 03:22:00
TXN000303,ORD37114,U9537,CARD,SUCCESS,,3861.68,0,2024-06-27 14:28:00
TXN000304,ORD25084,U1370,WALLET,FAILED,INSUFFICIENT_BALANCE,5218.96,2,2024-02-12 21:59:00
TXN000305,ORD30989,U6422,CARD,SUCCESS,,7671.85,0,2024-04-13 07:40:00
TXN000306,ORD66640,U7481,UPI,FAILED,INSUFFICIENT_BALANCE,4951.44,0,2024-04-25 06:37:00
TXN000307,ORD46483,U2025,CARD,SUCCESS,,6416.07,0,2024-02-17 17:23:00
TXN000308,ORD44387,U9019,CARD,FAILED,BANK_SERVER_DOWN,5148.96,0,2024-04-09 19:39:00
TXN000309,ORD70012,U3826,WALLET,FAILED,INSUFFICIENT_BALANCE,5677.31,0,2024-06-06 09:37:00
TXN000310,ORD50026,U2916,UPI,SUCCESS,,5578.15,0,2024-04-09 16:26:00
TXN000311,ORD65448,U4043,CARD,SUCCESS,,4345.3,0,2024-02-14 20:35:00
TXN000312,ORD34523,U6154,WALLET,SUCCESS,,4993.34,0,2024-01-03 11:31:00
TXN000313,ORD83607,U9281,CARD,SUCCESS,,3332.16,1,2024-04-16 15:45:00
TXN000314,ORD20835,U1505,WALLET,SUCCESS,,1842.18,0,2024-03-11 01:14:00
TXN000315,ORD69942,U9115,CARD,SUCCESS,,994.37,0,2024-03-09 03:49:00
TXN000316,ORD81046,U1681,WALLET,SUCCESS,,3586.8,1,2024-04-18 06:06:00
TXN000317,ORD42444,U5877,WALLET,SUCCESS,,354.62,1,2024-03-30 08:55:00
TXN000318,ORD25386,U4882,UPI,SUCCESS,,5927.14,1,2024-03-30 22:55:00
TXN000319,ORD31755,U3281,WALLET,SUCCESS,,6526.89,0,2024-05-25 01:22:00
TXN000320,ORD32069,U6302,NETBANKING,SUCCESS,,2411.81,0,2024-03-09 18:54:00
TXN000321,ORD22481,U3221,NETBANKING,SUCCESS,,6306.96,1,2024-03-11 01:55:00
TXN000322,ORD27392,U5090,UPI,SUCCESS,,2644.56,0,2024-06-22 07:25:00
TXN000323,ORD45221,U7786,UPI,SUCCESS,,696.58,1,2024-04-13 02:32:00
TXN000324,ORD58374,U8449,NETBANKING,SUCCESS,,2685.59,2,2024-01-24 00:46:00
TXN000325,ORD56952,U2037,WALLET,SUCCESS,,3241.96,0,2024-02-24 13:31:00
TXN000326,ORD54270,U9967,CARD,FAILED,INSUFFICIENT_BALANCE,4572.52,1,2024-03-28 15:57:00
TXN000327,ORD70238,U1266,UPI,SUCCESS,,6875.45,2,2024-04-26 14:00:00
TXN000328,ORD27290,U5945,UPI,FAILED,PAYMENT_TIMEOUT,7468.53,0,2024-01-24 08:41:00
TXN000329,ORD95054,U3711,UPI,SUCCESS,,5042.27,0,2024-06-28 23:48:00
TXN000330,ORD22475,U1017,UPI,FAILED,PAYMENT_TIMEOUT,715.72,1,2024-02-27 18:33:00
TXN000331,ORD25806,U7919,CARD,SUCCESS,,3873.83,1,2024-04-08 07:05:00
TXN000332,ORD51071,U7022,WALLET,SUCCESS,,1183.32,0,2024-06-13 04:43:00
TXN000333,ORD11110,U3688,UPI,SUCCESS,,5807.21,0,2024-02-08 20:58:00
TXN000334,ORD38474,U2420,WALLET,SUCCESS,,1206.1,0,2024-05-30 03:46:00
TXN000335,ORD51222,U3290,UPI,SUCCESS,,5192.5,0,2024-05-21 07:38:00
TXN000336,ORD13515,U5942,UPI,SUCCESS,,4894.72,0,2024-04-10 06:18:00
TXN000337,ORD41370,U9108,UPI,SUCCESS,,2004.55,0,2024-06-01 20:04:00
TXN000338,ORD57329,U6185,UPI,FAILED,BANK_SERVER_DOWN,6900.43,0,2024-04-17 18:23:00
TXN000339,ORD19567,U1273,CARD,SUCCESS,,208.97,0,2024-01-11 06:59:00
TXN000340,ORD76402,U5693,CARD,SUCCESS,,4058.29,0,2024-04-18 13:44:00
TXN000341,ORD80471,U3501,UPI,SUCCESS,,2548.26,0,2024-02-22 16:51:00
TXN000342,ORD86865,U2083,UPI,SUCCESS,,3556.14,0,2024-01-15 07:15:00
TXN000343,ORD69424,U1901,UPI,FAILED,INSUFFICIENT_BALANCE,5959.38,0,2024-02-14 23:07:00
TXN000344,ORD75065,U6680,CARD,SUCCESS,,6285.6,0,2024-03-07 23:10:00
TXN000345,ORD45227,U2934,WALLET,SUCCESS,,331.91,0,2024-03-10 13:33:00
TXN000346,ORD85582,U2262,CARD,SUCCESS,,4135.18,0,2024-05-07 01:54:00
TXN000347,ORD43438,U2685,WALLET,FAILED,TECHNICAL_ERROR,5425.55,0,2024-02-28 03:47:00
TXN000348,ORD42053,U1753,CARD,FAILED,USER_CANCELLED,3125.54,2,2024-02-15 04:59:00
TXN000349,ORD95944,U7870,UPI,SUCCESS,,2061.28,1,2024-03-22 23:17:00
TXN000350,ORD25650,U9225,CARD,FAILED,BANK_SERVER_DOWN,516.11,2,2024-05-12 07:02:00
TXN000351,ORD47002,U6090,UPI,SUCCESS,,4469.42,0,2024-04-04 00:12:00
TXN000352,ORD91620,U4974,CARD,SUCCESS,,4774.36,2,2024-02-20 15:46:00
TXN000353,ORD42129,U3466,UPI,SUCCESS,,3339.29,0,2024-05-18 07:22:00
TXN000354,ORD11257,U6488,UPI,SUCCESS,,5292.7,0,2024-03-19 23:06:00
TXN000355,ORD65026,U9061,NETBANKING,FAILED,USER_CANCELLED,7783.22,0,2024-03-12 04:05:00
TXN000356,ORD64140,U7102,CARD,SUCCESS,,6008.41,0,2024-01-25 18:32:00
TXN000357,ORD19808,U2020,UPI,SUCCESS,,7717.32,1,2024-03-15 07:16:00
TXN000358,ORD61505,U6345,UPI,SUCCESS,,2248.45,1,2024-02-21 02:08:00
TXN000359,ORD30369,U2731,UPI,SUCCESS,,3781.84,0,2024-01-31 13:34:00
TXN000360,ORD69233,U6051,CARD,SUCCESS,,6834.61,1,2024-02-10 02:51:00
TXN000361,ORD89076,U1660,UPI,SUCCESS,,6866.93,0,2024-01-24 04:45:00
TXN000362,ORD77300,U1802,CARD,SUCCESS,,2155.32,1,2024-01-08 05:25:00
TXN000363,ORD82105,U5093,UPI,SUCCESS,,905.07,0,2024-02-01 04:00:00
TXN000364,ORD39135,U3141,UPI,SUCCESS,,3264.6,0,2024-06-10 21:41:00
TXN000365,ORD19828,U1357,NETBANKING,SUCCESS,,1662.23,0,2024-04-23 20:51:00
TXN000366,ORD53456,U3007,UPI,SUCCESS,,3741.86,1,2024-05-26 05:27:00
TXN000367,ORD13864,U7270,CARD,SUCCESS,,1465.18,0,2024-02-17 06:17:00
TXN000368,ORD14541,U5026,CARD,SUCCESS,,4041.24,0,2024-05-02 17:03:00
TXN000369,ORD64949,U4267,CARD,FAILED,BANK_SERVER_DOWN,6397.86,0,2024-06-10 07:51:00
TXN000370,ORD57069,U8859,CARD,SUCCESS,,3928.97,0,2024-05-08 18:20:00
TXN000371,ORD51795,U4588,UPI,SUCCESS,,6504.45,2,2024-01-15 08:51:00
TXN000372,ORD86544,U4813,NETBANKING,SUCCESS,,891.06,0,2024-03-02 21:17:00
TXN000373,ORD17328,U4594,CARD,SUCCESS,,7863.05,1,2024-03-31 12:59:00
TXN000374,ORD33081,U4875,CARD,SUCCESS,,6469.06,0,2024-04-01 22:58:00
TXN000375,ORD56095,U3328,CARD,FAILED,INSUFFICIENT_BALANCE,1587.05,0,2024-05-18 15:19:00
TXN000376,ORD88861,U4584,UPI,SUCCESS,,3876.11,1,2024-06-06 10:12:00
TXN000377,ORD33260,U6301,UPI,SUCCESS,,1266.92,0,2024-02-06 22:49:00
TXN000378,ORD57826,U2188,UPI,FAILED,TECHNICAL_ERROR,7541.19,0,2024-05-30 12:06:00
TXN000379,ORD67261,U8982,CARD,SUCCESS,,1476.2,2,2024-06-26 17:56:00
TXN000380,ORD39260,U3872,UPI,SUCCESS,,5898.56,1,2024-02-02 09:11:00
TXN000381,ORD85082,U7415,WALLET,SUCCESS,,6189.56,0,2024-01-09 18:11:00
TXN000382,ORD90134,U4619,CARD,SUCCESS,,922.47,1,2024-02-06 15:21:00
TXN000383,ORD51879,U3750,CARD,SUCCESS,,7708.33,1,2024-06-20 22:40:00
TXN000384,ORD11493,U5345,UPI,FAILED,BANK_SERVER_DOWN,5576.09,0,2024-03-06 11:50:00
TXN000385,ORD65004,U3725,WALLET,SUCCESS,,3995.35,0,2024-03-30 12:34:00
TXN000386,ORD85766,U4695,UPI,SUCCESS,,682.3,0,2024-03-16 01:01:00
TXN000387,ORD19725,U6600,UPI,SUCCESS,,3066.12,2,2024-01-20 23:35:00
TXN000388,ORD54295,U8909,CARD,FAILED,INSUFFICIENT_BALANCE,3507.45,1,2024-02-12 20:38:00
TXN000389,ORD36941,U4112,UPI,SUCCESS,,4477.49,1,2024-05-18 23:16:00
TXN000390,ORD22571,U1813,UPI,SUCCESS,,4442.33,0,2024-02-09 15:03:00
TXN000391,ORD48607,U8869,UPI,SUCCESS,,303.31,2,2024-06-12 05:18:00
TXN000392,ORD25139,U6052,WALLET,SUCCESS,,3820.46,0,2024-03-08 21:05:00
TXN000393,ORD58630,U7249,UPI,SUCCESS,,3621.62,0,2024-04-22 08:29:00
TXN000394,ORD83956,U2009,UPI,SUCCESS,,5602.12,0,2024-01-22 03:42:00
TXN000395,ORD87296,U4727,CARD,SUCCESS,,6742.3,1,2024-04-17 16:34:00
TXN000396,ORD85066,U4860,CARD,SUCCESS,,723.74,0,2024-01-09 22:32:00
TXN000397,ORD84905,U3415,UPI,FAILED,BANK_SERVER_DOWN,6081.79,1,2024-02-12 05:13:00
TXN000398,ORD99538,U8133,UPI,SUCCESS,,6598.26,0,2024-06-01 04:16:00
TXN000399,ORD18783,U2425,UPI,SUCCESS,,3239.1,0,2024-03-11 10:33:00
TXN000400,ORD91665,U9561,WALLET,SUCCESS,,988.9,0,2024-02-07 04:36:00
TXN000401,ORD23133,U2730,CARD,SUCCESS,,897.82,0,2024-05-17 09:56:00
TXN000402,ORD60206,U8955,CARD,SUCCESS,,3837.07,0,2024-03-11 05:25:00
TXN000403,ORD62654,U1635,UPI,SUCCESS,,7043.77,1,2024-03-01 22:03:00
TXN000404,ORD58816,U1331,UPI,SUCCESS,,6369.85,0,2024-03-12 09:53:00
TXN000405,ORD22873,U4734,UPI,SUCCESS,,7796.33,1,2024-03-23 14:17:00
TXN000406,ORD21703,U4079,UPI,SUCCESS,,7316.12,0,2024-05-04 13:48:00
TXN000407,ORD17367,U9442,WALLET,SUCCESS,,618.37,0,2024-05-09 22:25:00
TXN000408,ORD84537,U1474,UPI,FAILED,BANK_SERVER_DOWN,7013.93,0,2024-01-15 06:15:00
TXN000409,ORD36097,U5488,UPI,FAILED,BANK_SERVER_DOWN,3767.33,0,2024-06-11 12:59:00
TXN000410,ORD87862,U8308,UPI,SUCCESS,,6976.8,0,2024-05-21 18:22:00
TXN000411,ORD43903,U2480,UPI,SUCCESS,,3153.87,2,2024-05-26 05:49:00
TXN000412,ORD94853,U4688,CARD,SUCCESS,,2225.76,1,2024-05-11 13:01:00
TXN000413,ORD99417,U1145,CARD,SUCCESS,,1145.28,0,2024-06-02 05:51:00
TXN000414,ORD50037,U5511,UPI,SUCCESS,,3074.16,0,2024-04-27 11:16:00
TXN000415,ORD78241,U7506,CARD,SUCCESS,,158.05,0,2024-04-05 21:35:00
TXN000416,ORD49121,U2771,CARD,SUCCESS,,2756.64,1,2024-06-12 08:20:00
TXN000417,ORD95389,U5895,UPI,SUCCESS,,4186.62,1,2024-01-15 07:51:00
TXN000418,ORD62965,U6236,CARD,SUCCESS,,5798.14,0,2024-05-07 20:18:00
TXN000419,ORD60891,U1578,CARD,SUCCESS,,7958.55,1,2024-03-28 06:46:00
TXN000420,ORD93665,U8794,NETBANKING,SUCCESS,,5407.76,0,2024-03-17 16:54:00
TXN000421,ORD83170,U3967,UPI,SUCCESS,,3819.17,1,2024-03-07 23:46:00
TXN000422,ORD33995,U6499,CARD,SUCCESS,,1855.8,1,2024-03-19 07:26:00
TXN000423,ORD44152,U5817,CARD,SUCCESS,,1030.47,0,2024-06-11 01:37:00
TXN000424,ORD71894,U4187,CARD,SUCCESS,,6953.23,0,2024-05-15 12:19:00
TXN000425,ORD29762,U3250,NETBANKING,SUCCESS,,2807.09,0,2024-04-27 18:09:00
TXN000426,ORD20592,U8988,UPI,FAILED,USER_CANCELLED,7894.46,0,2024-06-11 10:03:00
TXN000427,ORD32099,U3595,CARD,SUCCESS,,6132.2,0,2024-02-03 02:39:00
TXN000428,ORD66233,U8821,UPI,SUCCESS,,398.03,1,2024-04-05 06:00:00
TXN000429,ORD79603,U4122,UPI,SUCCESS,,132.58,1,2024-03-04 23:14:00
TXN000430,ORD26899,U2682,UPI,SUCCESS,,4750.5,0,2024-01-17 05:52:00
TXN000431,ORD69759,U9524,CARD,SUCCESS,,2768.9,2,2024-02-04 21:21:00
TXN000432,ORD34697,U3701,NETBANKING,SUCCESS,,7353.82,0,2024-01-05 12:14:00
TXN000433,ORD37681,U1359,CARD,SUCCESS,,1434.98,0,2024-06-15 11:50:00
TXN000434,ORD43526,U9761,CARD,FAILED,PAYMENT_TIMEOUT,4792.0,1,2024-06-18 01:06:00
TXN000435,ORD64627,U8279,UPI,SUCCESS,,4423.53,0,2024-06-28 15:09:00
TXN000436,ORD11219,U5933,UPI,FAILED,USER_CANCELLED,897.74,0,2024-03-10 16:39:00
TXN000437,ORD23751,U9381,CARD,SUCCESS,,1030.1,0,2024-01-28 03:31:00
TXN000438,ORD44471,U9571,NETBANKING,SUCCESS,,2927.58,0,2024-03-16 13:10:00
TXN000439,ORD37222,U8875,UPI,SUCCESS,,121.63,0,2024-01-23 21:58:00
TXN000440,ORD74763,U3443,NETBANKING,FAILED,TECHNICAL_ERROR,6258.26,0,2024-01-26 02:57:00
TXN000441,ORD48800,U5327,CARD,SUCCESS,,888.49,0,2024-01-11 05:54:00
TXN000442,ORD50987,U7979,CARD,SUCCESS,,850.49,0,2024-01-03 01:54:00
TXN000443,ORD53078,U6857,WALLET,SUCCESS,,7645.2,1,2024-01-24 08:23:00
TXN000444,ORD62530,U7557,NETBANKING,SUCCESS,,2247.48,0,2024-06-25 12:54:00
TXN000445,ORD31860,U2852,UPI,SUCCESS,,5838.65,2,2024-01-27 05:26:00
TXN000446,ORD84572,U8178,UPI,SUCCESS,,3100.03,1,2024-06-05 11:01:00
TXN000447,ORD27125,U8914,NETBANKING,SUCCESS,,992.21,0,2024-04-22 13:02:00
TXN000448,ORD11620,U9598,WALLET,SUCCESS,,4655.53,1,2024-02-27 18:42:00
TXN000449,ORD91033,U2560,UPI,SUCCESS,,5840.55,1,2024-03-29 15:42:00
TXN000450,ORD83183,U1894,UPI,FAILED,USER_CANCELLED,7481.53,0,2024-04-30 16:54:00
TXN000451,ORD52026,U4946,UPI,SUCCESS,,2297.44,0,2024-02-27 16:35:00
TXN000452,ORD40801,U2291,CARD,SUCCESS,,6429.96,0,2024-01-23 14:54:00
TXN000453,ORD75191,U1291,UPI,SUCCESS,,3357.47,1,2024-05-20 17:00:00
TXN000454,ORD91142,U5990,WALLET,SUCCESS,,4542.43,2,2024-06-20 20:29:00
TXN000455,ORD17113,U4652,WALLET,SUCCESS,,2722.58,1,2024-06-02 19:30:00
TXN000456,ORD69314,U2868,UPI,SUCCESS,,5305.39,1,2024-03-28 00:22:00
TXN000457,ORD48270,U9973,CARD,SUCCESS,,5646.56,0,2024-02-12 01:31:00
TXN000458,ORD63636,U2752,UPI,SUCCESS,,1647.78,0,2024-04-10 03:13:00
TXN000459,ORD54293,U2765,WALLET,SUCCESS,,467.35,0,2024-06-21 20:37:00
TXN000460,ORD69950,U9260,UPI,SUCCESS,,4040.75,2,2024-01-13 16:35:00
TXN000461,ORD73298,U9328,WALLET,FAILED,BANK_SERVER_DOWN,7290.43,1,2024-05-28 22:11:00
TXN000462,ORD88714,U6273,CARD,SUCCESS,,3138.83,0,2024-06-26 19:48:00
TXN000463,ORD54939,U5819,CARD,SUCCESS,,1153.64,1,2024-06-03 13:44:00
TXN000464,ORD81802,U6143,CARD,SUCCESS,,7490.55,0,2024-02-25 20:12:00
TXN000465,ORD99995,U6657,NETBANKING,SUCCESS,,1148.11,0,2024-06-15 22:11:00
TXN000466,ORD52255,U2890,WALLET,SUCCESS,,4542.01,1,2024-05-26 18:42:00
TXN000467,ORD79979,U5684,WALLET,FAILED,PAYMENT_TIMEOUT,3436.85,0,2024-05-13 00:06:00
TXN000468,ORD36201,U5374,WALLET,FAILED,USER_CANCELLED,1371.39,0,2024-06-23 09:16:00
TXN000469,ORD36738,U9866,UPI,SUCCESS,,6530.81,1,2024-06-06 03:55:00
TXN000470,ORD39400,U7371,UPI,SUCCESS,,6296.03,1,2024-03-14 22:44:00
TXN000471,ORD60797,U7825,NETBANKING,SUCCESS,,7809.0,0,2024-05-21 10:03:00
TXN000472,ORD91338,U8259,WALLET,SUCCESS,,7300.74,1,2024-06-14 22:23:00
TXN000473,ORD89087,U4218,WALLET,FAILED,TECHNICAL_ERROR,7717.89,2,2024-04-24 09:11:00
TXN000474,ORD77350,U2955,UPI,SUCCESS,,3485.21,0,2024-03-08 17:08:00
TXN000475,ORD10739,U6415,CARD,FAILED,TECHNICAL_ERROR,7506.21,0,2024-02-09 01:59:00
TXN000476,ORD90689,U5934,CARD,SUCCESS,,4624.15,1,2024-01-19 11:50:00
TXN000477,ORD34100,U9529,UPI,SUCCESS,,4090.61,0,2024-05-19 13:34:00
TXN000478,ORD37964,U6437,UPI,SUCCESS,,2419.24,2,2024-05-15 19:30:00
TXN000479,ORD95105,U1144,UPI,SUCCESS,,2833.46,2,2024-06-13 07:39:00
TXN000480,ORD15226,U6258,UPI,FAILED,TECHNICAL_ERROR,6390.03,0,2024-04-08 03:16:00
TXN000481,ORD59146,U9426,WALLET,SUCCESS,,3619.9,1,2024-03-16 01:57:00
TXN000482,ORD20793,U2572,UPI,FAILED,PAYMENT_TIMEOUT,7654.58,0,2024-05-16 17:00:00
TXN000483,ORD37941,U7950,WALLET,FAILED,PAYMENT_TIMEOUT,1724.08,1,2024-04-21 22:41:00
TXN000484,ORD13113,U8523,CARD,SUCCESS,,399.3,1,2024-01-14 02:11:00
TXN000485,ORD85361,U4729,NETBANKING,FAILED,PAYMENT_TIMEOUT,3320.3,0,2024-06-10 14:25:00
TXN000486,ORD80101,U1096,CARD,SUCCESS,,4984.96,1,2024-05-29 23:02:00
TXN000487,ORD75907,U2738,UPI,SUCCESS,,5518.44,1,2024-01-23 19:18:00
TXN000488,ORD61788,U1504,CARD,SUCCESS,,4314.4,1,2024-04-10 04:50:00
TXN000489,ORD93105,U3360,UPI,FAILED,TECHNICAL_ERROR,7107.13,2,2024-06-14 23:23:00
TXN000490,ORD28530,U3019,UPI,SUCCESS,,4624.48,2,2024-05-17 12:35:00
TXN000491,ORD55069,U4469,UPI,SUCCESS,,5202.86,0,2024-02-06 16:10:00
TXN000492,ORD43127,U4183,UPI,SUCCESS,,5400.73,1,2024-01-14 18:54:00
TXN000493,ORD81939,U8557,CARD,SUCCESS,,677.84,0,2024-01-18 21:16:00
TXN000494,ORD73857,U6420,UPI,SUCCESS,,5403.23,0,2024-01-26 07:18:00
TXN000495,ORD51652,U8960,CARD,SUCCESS,,4969.11,0,2024-06-26 09:37:00
TXN000496,ORD51462,U8017,UPI,SUCCESS,,2574.4,0,2024-06-13 07:27:00
TXN000497,ORD99073,U6432,WALLET,SUCCESS,,3756.5,0,2024-03-19 11:31:00
TXN000498,ORD89511,U2343,WALLET,SUCCESS,,6883.84,0,2024-05-17 04:12:00
TXN000499,ORD20022,U2235,WALLET,SUCCESS,,6811.74,0,2024-01-08 20:52:00
TXN000500,ORD87337,U4485,NETBANKING,SUCCESS,,4457.59,1,2024-05-18 17:30:00
TXN000501,ORD61445,U4658,WALLET,FAILED,BANK_SERVER_DOWN,4757.85,0,2024-02-04 09:29:00
TXN000502,ORD11388,U4913,WALLET,FAILED,INSUFFICIENT_BALANCE,6471.67,1,2024-06-24 19:10:00
TXN000503,ORD84233,U3395,CARD,SUCCESS,,3919.68,1,2024-01-11 11:14:00
TXN000504,ORD44649,U7052,UPI,SUCCESS,,5381.83,0,2024-04-02 16:24:00
TXN000505,ORD16086,U1653,NETBANKING,SUCCESS,,2660.16,1,2024-05-13 22:40:00
TXN000506,ORD44513,U9918,CARD,SUCCESS,,3075.61,1,2024-04-03 12:37:00
TXN000507,ORD77720,U5121,UPI,SUCCESS,,7267.22,1,2024-04-13 16:22:00
TXN000508,ORD73191,U1108,CARD,SUCCESS,,1197.85,0,2024-02-28 05:04:00
TXN000509,ORD29692,U4062,UPI,SUCCESS,,4855.96,0,2024-06-18 03:14:00
TXN000510,ORD24855,U8889,CARD,FAILED,INSUFFICIENT_BALANCE,3884.27,1,2024-02-11 18:41:00
TXN000511,ORD85168,U3639,UPI,SUCCESS,,4149.88,0,2024-02-07 18:03:00
TXN000512,ORD77717,U7642,CARD,FAILED,BANK_SERVER_DOWN,4552.48,0,2024-06-18 00:52:00
TXN000513,ORD71789,U8891,UPI,SUCCESS,,6659.87,0,2024-02-06 19:50:00
TXN000514,ORD91685,U9369,UPI,FAILED,BANK_SERVER_DOWN,5821.08,0,2024-04-26 10:38:00
TXN000515,ORD24230,U1271,UPI,SUCCESS,,6890.77,1,2024-06-24 16:26:00
TXN000516,ORD33255,U8796,NETBANKING,SUCCESS,,4838.53,0,2024-05-08 17:48:00
TXN000517,ORD27082,U9835,WALLET,SUCCESS,,7186.05,0,2024-06-15 21:27:00
TXN000518,ORD15693,U9680,UPI,SUCCESS,,7513.53,0,2024-04-07 15:22:00
TXN000519,ORD85513,U2600,UPI,SUCCESS,,2110.69,0,2024-01-22 07:18:00
TXN000520,ORD43791,U4096,UPI,FAILED,PAYMENT_TIMEOUT,5974.8,0,2024-05-27 00:33:00
TXN000521,ORD51405,U7698,UPI,SUCCESS,,1322.75,0,2024-05-29 20:16:00
TXN000522,ORD84012,U6990,CARD,SUCCESS,,7935.21,0,2024-02-22 12:26:00
TXN000523,ORD33425,U7065,CARD,SUCCESS,,3921.71,1,2024-05-27 09:22:00
TXN000524,ORD28096,U2951,CARD,SUCCESS,,3628.1,0,2024-02-11 22:06:00
TXN000525,ORD54359,U1852,UPI,SUCCESS,,7720.1,0,2024-01-24 00:52:00
TXN000526,ORD67065,U2444,UPI,SUCCESS,,1851.98,1,2024-06-04 02:02:00
TXN000527,ORD62513,U9536,UPI,FAILED,TECHNICAL_ERROR,7711.89,0,2024-02-14 01:40:00
TXN000528,ORD77915,U5685,UPI,FAILED,INSUFFICIENT_BALANCE,6293.28,0,2024-05-12 16:44:00
TXN000529,ORD41359,U1004,NETBANKING,SUCCESS,,786.06,1,2024-04-12 08:22:00
TXN000530,ORD36255,U9482,UPI,SUCCESS,,5658.61,1,2024-05-20 02:18:00
TXN000531,ORD86406,U6703,UPI,SUCCESS,,6542.57,0,2024-06-04 07:12:00
TXN000532,ORD10609,U5277,UPI,SUCCESS,,4099.28,0,2024-01-19 17:32:00
TXN000533,ORD77277,U5222,WALLET,SUCCESS,,6523.86,0,2024-03-05 18:44:00
TXN000534,ORD73390,U4985,WALLET,SUCCESS,,7693.79,1,2024-06-23 14:29:00
TXN000535,ORD73172,U2904,UPI,SUCCESS,,3123.12,0,2024-06-22 07:44:00
TXN000536,ORD56281,U9462,CARD,SUCCESS,,5636.47,0,2024-03-04 08:18:00
TXN000537,ORD54825,U2245,CARD,SUCCESS,,1510.04,1,2024-03-31 10:13:00
TXN000538,ORD99536,U4115,CARD,SUCCESS,,1677.37,0,2024-03-02 23:55:00
TXN000539,ORD42728,U6833,UPI,FAILED,TECHNICAL_ERROR,942.85,0,2024-06-22 02:42:00
TXN000540,ORD15539,U8901,UPI,SUCCESS,,2591.79,0,2024-03-11 18:31:00
TXN000541,ORD76995,U5591,UPI,SUCCESS,,6026.34,1,2024-01-14 04:33:00
TXN000542,ORD80879,U1533,CARD,SUCCESS,,3210.36,2,2024-02-14 21:29:00
TXN000543,ORD70302,U6171,CARD,SUCCESS,,193.38,0,2024-04-07 06:37:00
TXN000544,ORD44039,U4066,CARD,SUCCESS,,1973.4,0,2024-06-05 15:21:00
TXN000545,ORD37594,U7866,CARD,FAILED,PAYMENT_TIMEOUT,3041.25,0,2024-03-12 12:28:00
TXN000546,ORD39958,U2636,CARD,FAILED,TECHNICAL_ERROR,6452.29,0,2024-04-20 17:54:00
TXN000547,ORD29601,U8749,WALLET,SUCCESS,,1495.2,1,2024-02-04 15:57:00
TXN000548,ORD51383,U8972,UPI,FAILED,INSUFFICIENT_BALANCE,4540.89,0,2024-01-13 18:25:00
TXN000549,ORD43330,U8807,WALLET,SUCCESS,,860.78,0,2024-03-26 23:16:00
TXN000550,ORD43779,U6638,UPI,SUCCESS,,1057.78,0,2024-06-04 21:12:00
